"Plot Title: 1187830"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 1187830, SEN S/N: 1187830)","Coupler Detached (LGR S/N: 1187830)","Coupler Attached (LGR S/N: 1187830)","Host Connected (LGR S/N: 1187830)","Stopped (LGR S/N: 1187830)","End Of File (LGR S/N: 1187830)"
5982,02/17/15 07:15:00 PM,58.325,,,,,
5983,02/17/15 07:30:00 PM,58.023,,,,,
5984,02/17/15 07:45:00 PM,57.765,,,,,
5985,02/17/15 08:00:00 PM,57.549,,,,,
5986,02/17/15 08:15:00 PM,57.376,,,,,
5987,02/17/15 08:30:00 PM,57.204,,,,,
5988,02/17/15 08:45:00 PM,57.074,,,,,
5989,02/17/15 09:00:00 PM,56.901,,,,,
5990,02/17/15 09:15:00 PM,56.772,,,,,
5991,02/17/15 09:30:00 PM,56.685,,,,,
5992,02/17/15 09:45:00 PM,56.599,,,,,
5993,02/17/15 10:00:00 PM,56.469,,,,,
5994,02/17/15 10:15:00 PM,56.383,,,,,
5995,02/17/15 10:30:00 PM,56.251,,,,,
5996,02/17/15 10:45:00 PM,56.165,,,,,
5997,02/17/15 11:00:00 PM,56.079,,,,,
5998,02/17/15 11:15:00 PM,56.035,,,,,
5999,02/17/15 11:30:00 PM,55.949,,,,,
6000,02/17/15 11:45:00 PM,55.906,,,,,
6001,02/18/15 12:00:00 AM,55.906,,,,,
6002,02/18/15 12:15:00 AM,55.906,,,,,
6003,02/18/15 12:30:00 AM,55.863,,,,,
6004,02/18/15 12:45:00 AM,55.819,,,,,
6005,02/18/15 01:00:00 AM,55.819,,,,,
6006,02/18/15 01:15:00 AM,55.819,,,,,
6007,02/18/15 01:30:00 AM,55.733,,,,,
6008,02/18/15 01:45:00 AM,55.733,,,,,
6009,02/18/15 02:00:00 AM,55.733,,,,,
6010,02/18/15 02:15:00 AM,55.733,,,,,
6011,02/18/15 02:30:00 AM,55.690,,,,,
6012,02/18/15 02:45:00 AM,55.647,,,,,
6013,02/18/15 03:00:00 AM,55.602,,,,,
6014,02/18/15 03:15:00 AM,55.558,,,,,
6015,02/18/15 03:30:00 AM,55.558,,,,,
6016,02/18/15 03:45:00 AM,55.515,,,,,
6017,02/18/15 04:00:00 AM,55.472,,,,,
6018,02/18/15 04:15:00 AM,55.472,,,,,
6019,02/18/15 04:30:00 AM,55.429,,,,,
6020,02/18/15 04:45:00 AM,55.386,,,,,
6021,02/18/15 05:00:00 AM,55.342,,,,,
6022,02/18/15 05:15:00 AM,55.342,,,,,
6023,02/18/15 05:30:00 AM,55.299,,,,,
6024,02/18/15 05:45:00 AM,55.299,,,,,
6025,02/18/15 06:00:00 AM,55.256,,,,,
6026,02/18/15 06:15:00 AM,55.213,,,,,
6027,02/18/15 06:30:00 AM,55.168,,,,,
6028,02/18/15 06:45:00 AM,55.125,,,,,
6029,02/18/15 07:00:00 AM,55.081,,,,,
6030,02/18/15 07:15:00 AM,55.168,,,,,
6031,02/18/15 07:30:00 AM,55.386,,,,,
6032,02/18/15 07:45:00 AM,55.733,,,,,
6033,02/18/15 08:00:00 AM,56.295,,,,,
6034,02/18/15 08:15:00 AM,56.944,,,,,
6035,02/18/15 08:30:00 AM,57.807,,,,,
6036,02/18/15 08:45:00 AM,58.885,,,,,
6037,02/18/15 09:00:00 AM,60.217,,,,,
6038,02/18/15 09:15:00 AM,61.804,,,,,
6039,02/18/15 09:30:00 AM,63.219,,,,,
6040,02/18/15 09:45:00 AM,68.313,,,,,
6041,02/18/15 10:00:00 AM,72.523,,,,,
6042,02/18/15 10:15:00 AM,77.684,,,,,
6043,02/18/15 10:30:00 AM,78.427,,,,,
6044,02/18/15 10:45:00 AM,80.890,,,,,
6045,02/18/15 11:00:00 AM,82.798,,,,,
6046,02/18/15 11:15:00 AM,84.407,,,,,
6047,02/18/15 11:30:00 AM,85.849,,,,,
6048,02/18/15 11:45:00 AM,87.028,,,,,
6049,02/18/15 12:00:00 PM,87.528,,,,,
6050,02/18/15 12:15:00 PM,88.488,,,,,
6051,02/18/15 12:30:00 PM,89.316,,,,,
6052,02/18/15 12:45:00 PM,88.259,,,,,
6053,02/18/15 01:00:00 PM,89.362,,,,,
6054,02/18/15 01:15:00 PM,89.224,,,,,
6055,02/18/15 01:30:00 PM,89.870,,,,,
6056,02/18/15 01:45:00 PM,89.040,,,,,
6057,02/18/15 02:00:00 PM,87.665,,,,,
6058,02/18/15 02:15:00 PM,87.028,,,,,
6059,02/18/15 02:30:00 PM,85.127,,,,,
6060,02/18/15 02:45:00 PM,84.407,,,,,
6061,02/18/15 03:00:00 PM,82.976,,,,,
6062,02/18/15 03:15:00 PM,81.376,,,,,
6063,02/18/15 03:30:00 PM,80.580,,,,,
6064,02/18/15 03:45:00 PM,78.645,,,,,
6065,02/18/15 04:00:00 PM,75.942,,,,,
6066,02/18/15 04:15:00 PM,75.594,,,,,
6067,02/18/15 04:30:00 PM,73.515,,,,,
6068,02/18/15 04:45:00 PM,70.846,,,,,
6069,02/18/15 05:00:00 PM,69.129,,,,,
6070,02/18/15 05:15:00 PM,67.413,,,,,
6071,02/18/15 05:30:00 PM,65.359,,,,,
6072,02/18/15 05:45:00 PM,63.604,,,,,
6073,02/18/15 06:00:00 PM,62.019,,,,,
6074,02/18/15 06:15:00 PM,60.818,,,,,
6075,02/18/15 06:30:00 PM,59.873,,,,,
6076,02/18/15 06:45:00 PM,58.842,,,,,
6077,02/18/15 07:00:00 PM,57.549,,,,,
6078,02/18/15 07:15:00 PM,56.340,,,,,
6079,02/18/15 07:30:00 PM,55.299,,,,,
6080,02/18/15 07:45:00 PM,54.212,,,,,
6081,02/18/15 08:00:00 PM,53.298,,,,,
6082,02/18/15 08:15:00 PM,52.554,,,,,
6083,02/18/15 08:30:00 PM,51.809,,,,,
6084,02/18/15 08:45:00 PM,51.017,,,,,
6085,02/18/15 09:00:00 PM,50.400,,,,,
6086,02/18/15 09:15:00 PM,49.914,,,,,
6087,02/18/15 09:30:00 PM,51.105,,,,,
6088,02/18/15 09:45:00 PM,52.335,,,,,
6089,02/18/15 10:00:00 PM,53.253,,,,,
6090,02/18/15 10:15:00 PM,53.865,,,,,
6091,02/18/15 10:30:00 PM,54.343,,,,,
6092,02/18/15 10:45:00 PM,54.777,,,,,
6093,02/18/15 11:00:00 PM,54.995,,,,,
6094,02/18/15 11:15:00 PM,55.256,,,,,
6095,02/18/15 11:30:00 PM,55.515,,,,,
6096,02/18/15 11:45:00 PM,55.647,,,,,
6097,02/19/15 12:00:00 AM,55.949,,,,,
6098,02/19/15 12:15:00 AM,56.251,,,,,
6099,02/19/15 12:30:00 AM,56.426,,,,,
6100,02/19/15 12:45:00 AM,56.512,,,,,
6101,02/19/15 01:00:00 AM,56.599,,,,,
6102,02/19/15 01:15:00 AM,56.642,,,,,
6103,02/19/15 01:30:00 AM,56.685,,,,,
6104,02/19/15 01:45:00 AM,56.685,,,,,
6105,02/19/15 02:00:00 AM,56.685,,,,,
6106,02/19/15 02:15:00 AM,56.685,,,,,
6107,02/19/15 02:30:00 AM,56.685,,,,,
6108,02/19/15 02:45:00 AM,56.728,,,,,
6109,02/19/15 03:00:00 AM,56.685,,,,,
6110,02/19/15 03:15:00 AM,56.642,,,,,
6111,02/19/15 03:30:00 AM,56.642,,,,,
6112,02/19/15 03:45:00 AM,56.556,,,,,
6113,02/19/15 04:00:00 AM,56.426,,,,,
6114,02/19/15 04:15:00 AM,56.295,,,,,
6115,02/19/15 04:30:00 AM,56.122,,,,,
6116,02/19/15 04:45:00 AM,56.035,,,,,
6117,02/19/15 05:00:00 AM,55.906,,,,,
6118,02/19/15 05:15:00 AM,55.776,,,,,
6119,02/19/15 05:30:00 AM,55.647,,,,,
6120,02/19/15 05:45:00 AM,55.558,,,,,
6121,02/19/15 06:00:00 AM,55.386,,,,,
6122,02/19/15 06:15:00 AM,55.299,,,,,
6123,02/19/15 06:30:00 AM,55.168,,,,,
6124,02/19/15 06:45:00 AM,55.038,,,,,
6125,02/19/15 07:00:00 AM,55.125,,,,,
6126,02/19/15 07:15:00 AM,55.299,,,,,
6127,02/19/15 07:30:00 AM,55.602,,,,,
6128,02/19/15 07:45:00 AM,55.949,,,,,
6129,02/19/15 08:00:00 AM,56.599,,,,,
6130,02/19/15 08:15:00 AM,57.204,,,,,
6131,02/19/15 08:30:00 AM,58.411,,,,,
6132,02/19/15 08:45:00 AM,60.046,,,,,
6133,02/19/15 09:00:00 AM,61.506,,,,,
6134,02/19/15 09:15:00 AM,63.176,,,,,
6135,02/19/15 09:30:00 AM,64.589,,,,,
6136,02/19/15 09:45:00 AM,66.344,,,,,
6137,02/19/15 10:00:00 AM,66.985,,,,,
6138,02/19/15 10:15:00 AM,67.842,,,,,
6139,02/19/15 10:30:00 AM,68.999,,,,,
6140,02/19/15 10:45:00 AM,70.930,,,,,
6141,02/19/15 11:00:00 AM,72.307,,,,,
6142,02/19/15 11:15:00 AM,74.770,,,,,
6143,02/19/15 11:30:00 AM,79.876,,,,,
6144,02/19/15 11:45:00 AM,86.391,,,,,
6145,02/19/15 12:00:00 PM,88.763,,,,,
6146,02/19/15 12:15:00 PM,89.638,,,,,
6147,02/19/15 12:30:00 PM,89.776,,,,,
6148,02/19/15 12:45:00 PM,90.055,,,,,
6149,02/19/15 01:00:00 PM,90.657,,,,,
6150,02/19/15 01:15:00 PM,90.891,,,,,
6151,02/19/15 01:30:00 PM,90.286,,,,,
6152,02/19/15 01:45:00 PM,89.499,,,,,
6153,02/19/15 02:00:00 PM,88.947,,,,,
6154,02/19/15 02:15:00 PM,87.802,,,,,
6155,02/19/15 02:30:00 PM,86.799,,,,,
6156,02/19/15 02:45:00 PM,85.442,,,,,
6157,02/19/15 03:00:00 PM,83.959,,,,,
6158,02/19/15 03:15:00 PM,82.308,,,,,
6159,02/19/15 03:30:00 PM,80.890,,,,,
6160,02/19/15 03:45:00 PM,79.173,,,,,
6161,02/19/15 04:00:00 PM,77.378,,,,,
6162,02/19/15 04:15:00 PM,74.899,,,,,
6163,02/19/15 04:30:00 PM,72.955,,,,,
6164,02/19/15 04:45:00 PM,70.846,,,,,
6165,02/19/15 05:00:00 PM,69.386,,,,,
6166,02/19/15 05:15:00 PM,67.329,,,,,
6167,02/19/15 05:30:00 PM,65.359,,,,,
6168,02/19/15 05:45:00 PM,63.433,,,,,
6169,02/19/15 06:00:00 PM,61.934,,,,,
6170,02/19/15 06:15:00 PM,60.861,,,,,
6171,02/19/15 06:30:00 PM,59.959,,,,,
6172,02/19/15 06:45:00 PM,59.272,,,,,
6173,02/19/15 07:00:00 PM,58.755,,,,,
6174,02/19/15 07:15:00 PM,58.282,,,,,
6175,02/19/15 07:30:00 PM,58.282,,,,,
6176,02/19/15 07:45:00 PM,58.023,,,,,
6177,02/19/15 08:00:00 PM,57.290,,,,,
6178,02/19/15 08:15:00 PM,56.901,,,,,
6179,02/19/15 08:30:00 PM,57.850,,,,,
6180,02/19/15 08:45:00 PM,58.498,,,,,
6181,02/19/15 09:00:00 PM,58.885,,,,,
6182,02/19/15 09:15:00 PM,59.056,,,,,
6183,02/19/15 09:30:00 PM,59.185,,,,,
6184,02/19/15 09:45:00 PM,59.185,,,,,
6185,02/19/15 10:00:00 PM,59.099,,,,,
6186,02/19/15 10:15:00 PM,59.014,,,,,
6187,02/19/15 10:30:00 PM,58.885,,,,,
6188,02/19/15 10:45:00 PM,58.842,,,,,
6189,02/19/15 11:00:00 PM,58.755,,,,,
6190,02/19/15 11:15:00 PM,58.755,,,,,
6191,02/19/15 11:30:00 PM,58.712,,,,,
6192,02/19/15 11:45:00 PM,58.669,,,,,
6193,02/20/15 12:00:00 AM,58.541,,,,,
6194,02/20/15 12:15:00 AM,58.498,,,,,
6195,02/20/15 12:30:00 AM,58.498,,,,,
6196,02/20/15 12:45:00 AM,58.411,,,,,
6197,02/20/15 01:00:00 AM,58.368,,,,,
6198,02/20/15 01:15:00 AM,58.282,,,,,
6199,02/20/15 01:30:00 AM,58.152,,,,,
6200,02/20/15 01:45:00 AM,57.979,,,,,
6201,02/20/15 02:00:00 AM,57.893,,,,,
6202,02/20/15 02:15:00 AM,57.807,,,,,
6203,02/20/15 02:30:00 AM,57.765,,,,,
6204,02/20/15 02:45:00 AM,57.722,,,,,
6205,02/20/15 03:00:00 AM,57.679,,,,,
6206,02/20/15 03:15:00 AM,57.636,,,,,
6207,02/20/15 03:30:00 AM,57.592,,,,,
6208,02/20/15 03:45:00 AM,57.463,,,,,
6209,02/20/15 04:00:00 AM,57.420,,,,,
6210,02/20/15 04:15:00 AM,57.333,,,,,
6211,02/20/15 04:30:00 AM,57.160,,,,,
6212,02/20/15 04:45:00 AM,57.031,,,,,
6213,02/20/15 05:00:00 AM,56.815,,,,,
6214,02/20/15 05:15:00 AM,56.685,,,,,
6215,02/20/15 05:30:00 AM,56.512,,,,,
6216,02/20/15 05:45:00 AM,56.165,,,,,
6217,02/20/15 06:00:00 AM,55.863,,,,,
6218,02/20/15 06:15:00 AM,55.558,,,,,
6219,02/20/15 06:30:00 AM,55.472,,,,,
6220,02/20/15 06:45:00 AM,55.299,,,,,
6221,02/20/15 07:00:00 AM,55.515,,,,,
6222,02/20/15 07:15:00 AM,55.819,,,,,
6223,02/20/15 07:30:00 AM,56.208,,,,,
6224,02/20/15 07:45:00 AM,57.074,,,,,
6225,02/20/15 08:00:00 AM,57.722,,,,,
6226,02/20/15 08:15:00 AM,58.282,,,,,
6227,02/20/15 08:30:00 AM,59.099,,,,,
6228,02/20/15 08:45:00 AM,59.529,,,,,
6229,02/20/15 09:00:00 AM,60.474,,,,,
6230,02/20/15 09:15:00 AM,61.506,,,,,
6231,02/20/15 09:30:00 AM,63.090,,,,,
6232,02/20/15 09:45:00 AM,64.247,,,,,
6233,02/20/15 10:00:00 AM,66.472,,,,,
6234,02/20/15 10:15:00 AM,68.443,,,,,
6235,02/20/15 10:30:00 AM,71.103,,,,,
6236,02/20/15 10:45:00 AM,80.272,,,,,
6237,02/20/15 11:00:00 AM,82.753,,,,,
6238,02/20/15 11:15:00 AM,84.227,,,,,
6239,02/20/15 11:30:00 AM,86.119,,,,,
6240,02/20/15 11:45:00 AM,87.710,,,,,
6241,02/20/15 12:00:00 PM,88.534,,,,,
6242,02/20/15 12:15:00 PM,89.407,,,,,
6243,02/20/15 12:30:00 PM,89.593,,,,,
6244,02/20/15 12:45:00 PM,90.009,,,,,
6245,02/20/15 01:00:00 PM,90.518,,,,,
6246,02/20/15 01:15:00 PM,90.612,,,,,
6247,02/20/15 01:30:00 PM,89.915,,,,,
6248,02/20/15 01:45:00 PM,89.593,,,,,
6249,02/20/15 02:00:00 PM,88.855,,,,,
6250,02/20/15 02:15:00 PM,87.528,,,,,
6251,02/20/15 02:30:00 PM,86.617,,,,,
6252,02/20/15 02:45:00 PM,85.667,,,,,
6253,02/20/15 03:00:00 PM,82.620,,,,,
6254,02/20/15 03:15:00 PM,81.376,,,,,
6255,02/20/15 03:30:00 PM,80.757,,,,,
6256,02/20/15 03:45:00 PM,79.041,,,,,
6257,02/20/15 04:00:00 PM,75.985,,,,,
6258,02/20/15 04:15:00 PM,73.818,,,,,
6259,02/20/15 04:30:00 PM,72.007,,,,,
6260,02/20/15 04:45:00 PM,70.716,,,,,
6261,02/20/15 05:00:00 PM,69.085,,,,,
6262,02/20/15 05:15:00 PM,67.971,,,,,
6263,02/20/15 05:30:00 PM,66.814,,,,,
6264,02/20/15 05:45:00 PM,65.872,,,,,
6265,02/20/15 06:00:00 PM,65.059,,,,,
6266,02/20/15 06:15:00 PM,64.418,,,,,
6267,02/20/15 06:30:00 PM,63.903,,,,,
6268,02/20/15 06:45:00 PM,63.475,,,,,
6269,02/20/15 07:00:00 PM,63.133,,,,,
6270,02/20/15 07:15:00 PM,62.748,,,,,
6271,02/20/15 07:30:00 PM,62.406,,,,,
6272,02/20/15 07:45:00 PM,62.233,,,,,
6273,02/20/15 08:00:00 PM,62.019,,,,,
6274,02/20/15 08:15:00 PM,61.761,,,,,
6275,02/20/15 08:30:00 PM,61.633,,,,,
6276,02/20/15 08:45:00 PM,61.419,,,,,
6277,02/20/15 09:00:00 PM,61.248,,,,,
6278,02/20/15 09:15:00 PM,61.075,,,,,
6279,02/20/15 09:30:00 PM,60.904,,,,,
6280,02/20/15 09:45:00 PM,60.690,,,,,
6281,02/20/15 10:00:00 PM,60.517,,,,,
6282,02/20/15 10:15:00 PM,60.346,,,,,
6283,02/20/15 10:30:00 PM,60.303,,,,,
6284,02/20/15 10:45:00 PM,60.217,,,,,
6285,02/20/15 11:00:00 PM,60.089,,,,,
6286,02/20/15 11:15:00 PM,60.003,,,,,
6287,02/20/15 11:30:00 PM,59.916,,,,,
6288,02/20/15 11:45:00 PM,59.830,,,,,
6289,02/21/15 12:00:00 AM,59.702,,,,,
6290,02/21/15 12:15:00 AM,59.486,,,,,
6291,02/21/15 12:30:00 AM,59.358,,,,,
6292,02/21/15 12:45:00 AM,59.185,,,,,
6293,02/21/15 01:00:00 AM,58.885,,,,,
6294,02/21/15 01:15:00 AM,58.368,,,,,
6295,02/21/15 01:30:00 AM,57.506,,,,,
6296,02/21/15 01:45:00 AM,57.031,,,,,
6297,02/21/15 02:00:00 AM,56.512,,,,,
6298,02/21/15 02:15:00 AM,55.602,,,,,
6299,02/21/15 02:30:00 AM,55.515,,,,,
6300,02/21/15 02:45:00 AM,55.602,,,,,
6301,02/21/15 03:00:00 AM,55.863,,,,,
6302,02/21/15 03:15:00 AM,55.992,,,,,
6303,02/21/15 03:30:00 AM,55.386,,,,,
6304,02/21/15 03:45:00 AM,54.820,,,,,
6305,02/21/15 04:00:00 AM,54.777,,,,,
6306,02/21/15 04:15:00 AM,54.952,,,,,
6307,02/21/15 04:30:00 AM,55.038,,,,,
6308,02/21/15 04:45:00 AM,55.125,,,,,
6309,02/21/15 05:00:00 AM,55.081,,,,,
6310,02/21/15 05:15:00 AM,55.125,,,,,
6311,02/21/15 05:30:00 AM,55.081,,,,,
6312,02/21/15 05:45:00 AM,54.995,,,,,
6313,02/21/15 06:00:00 AM,54.734,,,,,
6314,02/21/15 06:15:00 AM,54.212,,,,,
6315,02/21/15 06:30:00 AM,53.820,,,,,
6316,02/21/15 06:45:00 AM,53.908,,,,,
6317,02/21/15 07:00:00 AM,54.212,,,,,
6318,02/21/15 07:15:00 AM,54.604,,,,,
6319,02/21/15 07:30:00 AM,54.952,,,,,
6320,02/21/15 07:45:00 AM,55.256,,,,,
6321,02/21/15 08:00:00 AM,55.992,,,,,
6322,02/21/15 08:15:00 AM,56.772,,,,,
6323,02/21/15 08:30:00 AM,58.152,,,,,
6324,02/21/15 08:45:00 AM,60.904,,,,,
6325,02/21/15 09:00:00 AM,62.704,,,,,
6326,02/21/15 09:15:00 AM,63.732,,,,,
6327,02/21/15 09:30:00 AM,64.632,,,,,
6328,02/21/15 09:45:00 AM,66.087,,,,,
6329,02/21/15 10:00:00 AM,67.928,,,,,
6330,02/21/15 10:15:00 AM,67.671,,,,,
6331,02/21/15 10:30:00 AM,68.443,,,,,
6332,02/21/15 10:45:00 AM,69.129,,,,,
6333,02/21/15 11:00:00 AM,71.190,,,,,
6334,02/21/15 11:15:00 AM,71.447,,,,,
6335,02/21/15 11:30:00 AM,71.834,,,,,
6336,02/21/15 11:45:00 AM,74.813,,,,,
6337,02/21/15 12:00:00 PM,75.420,,,,,
6338,02/21/15 12:15:00 PM,77.596,,,,,
6339,02/21/15 12:30:00 PM,80.492,,,,,
6340,02/21/15 12:45:00 PM,79.304,,,,,
6341,02/21/15 01:00:00 PM,78.953,,,,,
6342,02/21/15 01:15:00 PM,79.347,,,,,
6343,02/21/15 01:30:00 PM,83.646,,,,,
6344,02/21/15 01:45:00 PM,82.841,,,,,
6345,02/21/15 02:00:00 PM,81.864,,,,,
6346,02/21/15 02:15:00 PM,83.109,,,,,
6347,02/21/15 02:30:00 PM,83.242,,,,,
6348,02/21/15 02:45:00 PM,83.511,,,,,
6349,02/21/15 03:00:00 PM,82.353,,,,,
6350,02/21/15 03:15:00 PM,80.935,,,,,
6351,02/21/15 03:30:00 PM,79.435,,,,,
6352,02/21/15 03:45:00 PM,77.859,,,,,
6353,02/21/15 04:00:00 PM,75.942,,,,,
6354,02/21/15 04:15:00 PM,74.120,,,,,
6355,02/21/15 04:30:00 PM,72.351,,,,,
6356,02/21/15 04:45:00 PM,70.502,,,,,
6357,02/21/15 05:00:00 PM,68.571,,,,,
6358,02/21/15 05:15:00 PM,66.515,,,,,
6359,02/21/15 05:30:00 PM,64.632,,,,,
6360,02/21/15 05:45:00 PM,62.834,,,,,
6361,02/21/15 06:00:00 PM,61.376,,,,,
6362,02/21/15 06:15:00 PM,60.390,,,,,
6363,02/21/15 06:30:00 PM,60.303,,,,,
6364,02/21/15 06:45:00 PM,60.647,,,,,
6365,02/21/15 07:00:00 PM,60.733,,,,,
6366,02/21/15 07:15:00 PM,60.733,,,,,
6367,02/21/15 07:30:00 PM,60.690,,,,,
6368,02/21/15 07:45:00 PM,60.647,,,,,
6369,02/21/15 08:00:00 PM,60.604,,,,,
6370,02/21/15 08:15:00 PM,60.433,,,,,
6371,02/21/15 08:30:00 PM,60.217,,,,,
6372,02/21/15 08:45:00 PM,60.046,,,,,
6373,02/21/15 09:00:00 PM,59.873,,,,,
6374,02/21/15 09:15:00 PM,59.745,,,,,
6375,02/21/15 09:30:00 PM,59.659,,,,,
6376,02/21/15 09:45:00 PM,59.572,,,,,
6377,02/21/15 10:00:00 PM,59.486,,,,,
6378,02/21/15 10:15:00 PM,59.401,,,,,
6379,02/21/15 10:30:00 PM,59.272,,,,,
6380,02/21/15 10:45:00 PM,59.142,,,,,
6381,02/21/15 11:00:00 PM,59.056,,,,,
6382,02/21/15 11:15:00 PM,58.971,,,,,
6383,02/21/15 11:30:00 PM,58.842,,,,,
6384,02/21/15 11:45:00 PM,58.755,,,,,
6385,02/22/15 12:00:00 AM,58.669,,,,,
6386,02/22/15 12:15:00 AM,58.582,,,,,
6387,02/22/15 12:30:00 AM,58.411,,,,,
6388,02/22/15 12:45:00 AM,58.239,,,,,
6389,02/22/15 01:00:00 AM,58.066,,,,,
6390,02/22/15 01:15:00 AM,57.765,,,,,
6391,02/22/15 01:30:00 AM,57.636,,,,,
6392,02/22/15 01:45:00 AM,57.463,,,,,
6393,02/22/15 02:00:00 AM,57.290,,,,,
6394,02/22/15 02:15:00 AM,57.074,,,,,
6395,02/22/15 02:30:00 AM,57.074,,,,,
6396,02/22/15 02:45:00 AM,57.031,,,,,
6397,02/22/15 03:00:00 AM,56.988,,,,,
6398,02/22/15 03:15:00 AM,56.858,,,,,
6399,02/22/15 03:30:00 AM,56.383,,,,,
6400,02/22/15 03:45:00 AM,55.949,,,,,
6401,02/22/15 04:00:00 AM,55.342,,,,,
6402,02/22/15 04:15:00 AM,54.777,,,,,
6403,02/22/15 04:30:00 AM,54.430,,,,,
6404,02/22/15 04:45:00 AM,54.561,,,,,
6405,02/22/15 05:00:00 AM,54.561,,,,,
6406,02/22/15 05:15:00 AM,54.734,,,,,
6407,02/22/15 05:30:00 AM,54.820,,,,,
6408,02/22/15 05:45:00 AM,54.995,,,,,
6409,02/22/15 06:00:00 AM,54.952,,,,,
6410,02/22/15 06:15:00 AM,54.952,,,,,
6411,02/22/15 06:30:00 AM,54.909,,,,,
6412,02/22/15 06:45:00 AM,54.865,,,,,
6413,02/22/15 07:00:00 AM,55.081,,,,,
6414,02/22/15 07:15:00 AM,55.472,,,,,
6415,02/22/15 07:30:00 AM,55.949,,,,,
6416,02/22/15 07:45:00 AM,56.469,,,,,
6417,02/22/15 08:00:00 AM,56.988,,,,,
6418,02/22/15 08:15:00 AM,57.420,,,,,
6419,02/22/15 08:30:00 AM,58.368,,,,,
6420,02/22/15 08:45:00 AM,59.830,,,,,
6421,02/22/15 09:00:00 AM,61.462,,,,,
6422,02/22/15 09:15:00 AM,63.862,,,,,
6423,02/22/15 09:30:00 AM,64.760,,,,,
6424,02/22/15 09:45:00 AM,65.102,,,,,
6425,02/22/15 10:00:00 AM,61.419,,,,,
6426,02/22/15 10:15:00 AM,60.690,,,,,
6427,02/22/15 10:30:00 AM,61.032,,,,,
6428,02/22/15 10:45:00 AM,62.791,,,,,
6429,02/22/15 11:00:00 AM,66.600,,,,,
6430,02/22/15 11:15:00 AM,65.230,,,,,
6431,02/22/15 11:30:00 AM,63.903,,,,,
6432,02/22/15 11:45:00 AM,64.033,,,,,
6433,02/22/15 12:00:00 PM,64.375,,,,,
6434,02/22/15 12:15:00 PM,64.674,,,,,
6435,02/22/15 12:30:00 PM,68.614,,,,,
6436,02/22/15 12:45:00 PM,69.600,,,,,
6437,02/22/15 01:00:00 PM,71.317,,,,,
6438,02/22/15 01:15:00 PM,72.178,,,,,
6439,02/22/15 01:30:00 PM,70.286,,,,,
6440,02/22/15 01:45:00 PM,70.759,,,,,
6441,02/22/15 02:00:00 PM,70.930,,,,,
6442,02/22/15 02:15:00 PM,68.956,,,,,
6443,02/22/15 02:30:00 PM,68.443,,,,,
6444,02/22/15 02:45:00 PM,68.614,,,,,
6445,02/22/15 03:00:00 PM,69.427,,,,,
6446,02/22/15 03:15:00 PM,70.543,,,,,
6447,02/22/15 03:30:00 PM,71.146,,,,,
6448,02/22/15 03:45:00 PM,68.913,,,,,
6449,02/22/15 04:00:00 PM,67.671,,,,,
6450,02/22/15 04:15:00 PM,66.000,,,,,
6451,02/22/15 04:30:00 PM,64.332,,,,,
6452,02/22/15 04:45:00 PM,63.390,,,,,
6453,02/22/15 05:00:00 PM,62.834,,,,,
6454,02/22/15 05:15:00 PM,61.547,,,,,
6455,02/22/15 05:30:00 PM,59.916,,,,,
6456,02/22/15 05:45:00 PM,58.325,,,,,
6457,02/22/15 06:00:00 PM,57.117,,,,,
6458,02/22/15 06:15:00 PM,56.944,,,,,
6459,02/22/15 06:30:00 PM,56.858,,,,,
6460,02/22/15 06:45:00 PM,56.208,,,,,
6461,02/22/15 07:00:00 PM,55.342,,,,,
6462,02/22/15 07:15:00 PM,54.952,,,,,
6463,02/22/15 07:30:00 PM,53.994,,,,,
6464,02/22/15 07:45:00 PM,53.121,,,,,
6465,02/22/15 08:00:00 PM,52.903,,,,,
6466,02/22/15 08:15:00 PM,52.817,,,,,
6467,02/22/15 08:30:00 PM,52.772,,,,,
6468,02/22/15 08:45:00 PM,52.772,,,,,
6469,02/22/15 09:00:00 PM,52.335,,,,,
6470,02/22/15 09:15:00 PM,51.678,,,,,
6471,02/22/15 09:30:00 PM,51.370,,,,,
6472,02/22/15 09:45:00 PM,51.148,,,,,
6473,02/22/15 10:00:00 PM,50.356,,,,,
6474,02/22/15 10:15:00 PM,49.383,,,,,
6475,02/22/15 10:30:00 PM,48.315,,,,,
6476,02/22/15 10:45:00 PM,47.467,,,,,
6477,02/22/15 11:00:00 PM,46.616,,,,,
6478,02/22/15 11:15:00 PM,46.031,,,,,
6479,02/22/15 11:30:00 PM,45.444,,,,,
6480,02/22/15 11:45:00 PM,44.764,,,,,
6481,02/23/15 12:00:00 AM,44.355,,,,,
6482,02/23/15 12:15:00 AM,43.808,,,,,
6483,02/23/15 12:30:00 AM,43.443,,,,,
6484,02/23/15 12:45:00 AM,42.939,,,,,
6485,02/23/15 01:00:00 AM,42.478,,,,,
6486,02/23/15 01:15:00 AM,42.017,,,,,
6487,02/23/15 01:30:00 AM,41.554,,,,,
6488,02/23/15 01:45:00 AM,41.322,,,,,
6489,02/23/15 02:00:00 AM,40.998,,,,,
6490,02/23/15 02:15:00 AM,40.345,,,,,
6491,02/23/15 02:30:00 AM,40.017,,,,,
6492,02/23/15 02:45:00 AM,39.596,,,,,
6493,02/23/15 03:00:00 AM,39.173,,,,,
